year,month,user_account_id,user_lifetime,user_intake,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage
2013,7,432590,564,0,0,11.51,6.06,1,1,0,0,47,0,0.0,43,5.34,35.7,1.25,8.33,0,0,0.0,0.0,0,17,5.34,35.57,0,3,0.0,0.0,0,12,0.72,0.06,0,0,0.0,0,12,0.72,0,0,0.0,0,7,0.0,7,0.0,0,0.0,0.0,1307,2,13.5,159.68,0.0,157.43,0.0,70,0,70,0,0.0
2013,7,434075,15916,0,1307,0.0,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,978254,123,0,4,11.14,15.17,1,1,1,1,18,1,12.0,194,5.51,36.73,0.21,1.38,4,0,0.0,0.0,4,54,5.51,36.72,4,0,0.0,0.0,4,154,9.06,0.06,17,0,0.0,17,153,9.06,17,0,0.0,17,20,0.0,0,0.0,15,3.07,0.6,19,1,12.0,41.95,0.0,41.93,0.0,155,0,154,0,3.07
2013,7,992066,360,0,2,13.22,0.21,1,1,0,0,1307,0,0.0,3,0.15,1.0,0.15,1.0,2,0,0.0,0.0,2,3,0.15,1.0,2,0,0.0,0.0,2,1,0.06,0.06,2,0,0.0,2,1,0.06,2,0,0.0,2,2,0.0,2,0.0,0,0.0,0.0,1307,0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,0.0
2013,7,1157816,15916,0,89,0.0,0.0,0,0,0,0,89,0,0.0,0,0.0,0.0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,28878,943,0,0,2.91,4.39,1,1,0,0,69,0,0.0,37,1.3,12.5,0.24,1.6,0,0,0.0,0.0,0,23,1.29,8.6,0,3,0.01,0.08,0,53,3.09,0.09,0,24,1.44,0,17,1.02,0,7,0.63,0,22,0.0,12,0.0,0,0.0,0.0,1307,1,12.0,21.68,0.0,16.67,0.08,177,43,114,10,0.0
2013,7,31409,1046,0,1,24.3,4.08,1,1,1,1,3,2,10.0,26,2.19,21.08,0.4,2.63,1,0,0.0,0.0,1,13,2.04,13.58,1,0,0.0,0.0,1,15,0.84,0.06,3,2,0.12,3,12,0.72,3,0,0.0,3,13,0.0,0,0.0,123,13.88,1.05,8,5,31.0,99.97,0.0,58.95,0.0,45,6,37,0,48.49
2013,7,37958,823,0,92,5.02,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,92,0,0.0,0.0,92,0,0.0,0.0,92,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,94766,2013,0,4,5.7,1.05,1,0,0,0,1307,0,0.0,7,1.05,7.0,0.15,1.0,4,0,0.0,0.0,4,7,1.05,7.0,4,0,0.0,0.0,4,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,8,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,16.55,0.0,15.0,0.0,0,0,0,0,0.0
2013,7,120286,2016,0,4,8.75,1.96,1,1,0,0,1307,0,0.0,23,1.96,13.83,0.56,3.73,4,0,0.0,0.0,4,15,1.96,13.08,4,0,0.0,0.0,4,2,0.0,0.0,9,0,0.0,9,2,0.0,9,0,0.0,9,9,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,39.3,0.0,37.53,0.0,2,0,2,0,0.0
2013,7,136120,2016,0,1,43.49,5.04,1,0,0,1,24,1,24.02,97,5.04,50.2,1.79,6.2,1,13,3.77,13.07,1,0,0.0,0.0,1,45,5.04,28.25,1,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,15,0.0,4,0.0,0,0.0,0.0,1307,7,72.03,318.53,13.07,179.92,28.25,0,0,0,0,0.0
2013,7,167164,2016,0,0,32.69,3.88,1,1,0,0,55,0,0.0,15,2.32,25.42,0.9,9.3,1,0,0.0,0.0,1,8,1.92,19.68,1,0,0.0,0.0,1,28,1.56,0.06,0,3,0.06,0,25,1.5,0,0,0.0,0,11,0.0,3,0.0,0,0.0,0.0,1307,3,24.015,43.97,0.0,27.05,0.0,97,19,78,0,0.0
2013,7,247094,1899,0,0,35.94,3.72,1,1,0,1,30,1,5.0,64,0.0,8.35,0.0,1.97,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,62,3.72,0.06,0,0,0.0,0,62,3.72,0,0,0.0,0,10,0.0,0,0.0,0,0.0,0.0,1307,6,51.03,238.12,0.58,213.63,1.13,290,0,270,19,0.0
2013,7,322429,1302,0,0,15.37,4.17,1,1,0,0,1307,0,0.0,10,0.15,2.67,0.15,1.0,3,0,0.0,0.0,3,3,0.15,1.0,3,0,0.0,0.0,3,67,4.02,0.06,0,6,0.36,0,61,3.66,0,0,0.0,0,8,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,9.62,0.0,2.0,3.32,168,12,156,0,0.0
2013,7,355170,1318,0,0,37.45,4.4,1,1,0,0,35,0,0.0,23,0.59,16.72,0.5,5.93,0,0,0.0,0.0,0,0,0.0,0.0,0,6,0.59,7.07,0,62,3.81,0.09,1,0,0.0,1,59,3.54,1,3,0.27,1,13,0.0,2,0.0,0,0.0,0.0,1307,12,62.3,235.42,0.0,125.0,7.07,213,0,81,3,0.0
2013,7,367508,1190,0,0,10.6,1.8,0,1,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,58,0,0.0,0.0,58,0,0.0,0.0,58,0,0.0,0.0,58,30,1.8,0.09,0,10,0.6,0,14,0.84,0,4,0.36,0,12,0.0,5,0.0,0,0.0,0.0,1307,0,0.0,3.47,0.0,3.0,0.0,93,30,50,7,0.0
2013,7,382736,1203,0,1,0.0,1.01,1,1,0,0,47,0,0.0,21,1.01,11.5,0.68,4.5,1,0,0.0,0.0,1,5,1.01,6.7,1,0,0.0,0.0,1,4,0.0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,14,16,0.0,2,0.0,0,0.0,0.0,1307,2,5.5,98.28,0.0,70.28,0.0,33,0,1,0,0.0
2013,7,396860,824,0,5,16.84,0.82,1,1,0,0,1307,0,0.0,3,0.82,5.43,0.41,2.72,17,0,0.0,0.0,17,3,0.82,5.43,17,0,0.0,0.0,17,5,0.0,0.0,5,0,0.0,5,5,0.0,5,0,0.0,5,8,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,28.48,0.0,27.98,0.0,7,0,7,0,0.0
2013,7,424730,264,0,8,0.02,0.0,1,0,0,0,1307,0,0.0,4,0.0,0.0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,436178,497,0,4,15.55,1.43,1,1,0,0,1307,0,0.0,9,0.17,1.1,0.17,1.1,4,0,0.0,0.0,4,1,0.17,1.1,4,0,0.0,0.0,4,21,1.26,0.06,4,0,0.0,4,21,1.26,4,0,0.0,4,8,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,9.12,0.0,9.12,0.0,48,0,48,0,0.0
2013,7,448438,15916,0,41,0.0,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,41,0,0.0,0.0,41,0,0.0,0.0,41,0,0.0,0.0,41,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,451870,555,0,0,0.0,0.0,1,0,0,0,1307,0,0.0,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0.0,0.0,0,0,0.0,0.0,81,0,0.0,81,0,0.0,81,0,0.0,81,5,0.0,5,0.0,0,0.0,0.0,1307,0,0.0,0.28,0.0,0.0,0.28,3,0,0,3,0.0
2013,7,941621,242,0,0,3.24,15.78,1,1,0,1,30,1,5.0,40,9.69,54.9,2.26,7.85,0,2,4.14,14.37,0,23,5.01,33.38,0,3,4.14,14.37,0,239,6.09,0.09,0,7,0.42,0,12,0.72,0,55,4.95,0,9,0.0,4,0.0,0,0.0,0.0,1307,7,54.02,217.28,14.37,160.25,14.37,679,23,399,55,0.0
2013,7,948584,418,0,5,12.61,13.82,1,0,0,1,16,3,24.0,99,13.82,94.53,1.96,13.07,5,0,0.0,0.0,5,53,13.67,91.12,5,3,0.0,0.0,5,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,14,0.55,10,0.55,0,0.0,0.0,1307,6,60.0,381.95,0.0,374.07,0.0,0,0,0,0,0.0
2013,7,988963,430,0,1,53.36,10.04,1,1,0,1,16,2,22.0,38,8.12,54.13,1.34,8.93,1,0,0.0,0.0,1,28,5.74,38.23,1,0,0.0,0.0,1,34,1.92,0.06,1,12,0.72,1,20,1.2,1,0,0.0,1,14,0.0,0,0.0,0,0.0,0.0,1307,7,72.0,166.0,0.0,140.65,0.0,65,25,38,0,0.0
2013,7,1037245,355,0,0,6.5,1.22,1,0,0,0,1307,0,0.0,10,1.22,8.98,0.21,1.42,0,0,0.0,0.0,0,7,1.22,8.15,0,0,0.0,0.0,0,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,8,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,22.68,0.0,20.48,0.0,0,0,0,0,0.0
2013,7,1105127,248,0,1,3.83,1.74,1,1,0,0,1307,0,0.0,67,1.5,17.52,0.15,1.48,1,0,0.0,0.0,1,31,1.5,10.0,1,0,0.0,0.0,1,4,0.24,0.06,3,0,0.0,3,4,0.24,3,0,0.0,3,26,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,27.03,0.0,12.6,0.0,4,0,4,0,0.0
2013,7,1121357,219,0,0,0.06,16.49,1,1,1,1,8,1,6.0,138,9.48,71.68,0.48,3.22,0,0,0.0,0.0,0,105,9.48,63.22,0,0,0.0,0.0,0,124,6.96,0.06,0,8,0.48,0,113,6.48,0,0,0.0,0,18,0.0,0,0.0,6,0.88,0.05,7,5,33.0,112.15,0.0,86.8,0.0,326,32,287,1,17.65
2013,7,560,951,0,10,29.94,0.45,1,1,0,1,28,2,29.02,11,0.45,10.27,0.15,2.52,10,0,0.0,0.0,10,1,0.15,1.0,10,0,0.0,0.0,10,10,0.0,0.0,25,0,0.0,25,5,0.0,25,0,0.0,25,12,0.0,0,0.0,0,0.0,0.0,1307,7,41.265,296.52,0.0,267.0,0.0,21,0,16,0,0.0
2013,7,33454,1059,0,0,8.41,6.11,1,1,0,1,12,2,12.0,83,4.14,52.47,0.33,5.42,0,0,0.0,0.0,0,52,3.24,43.68,0,0,0.0,0.0,0,29,1.97,0.11,2,7,0.42,2,13,0.78,2,0,0.0,2,27,0.0,0,0.0,0,0.0,0.0,1307,16,90.0,418.83,62.38,87.9,154.73,107,13,36,31,0.0
2013,7,33571,987,0,2,1.14,3.37,1,1,0,1,2,1,-5.0,37,3.31,37.13,0.93,4.78,2,1,0.93,3.22,2,9,1.68,11.2,2,1,0.93,3.22,2,9,0.06,0.06,2,0,0.0,2,1,0.06,2,0,0.0,2,31,0.0,2,0.0,0,0.0,0.0,1307,3,25.0,117.25,3.22,18.85,3.22,10,1,1,0,0.0
2013,7,38915,633,0,0,4.77,2.82,1,1,0,1,6,1,6.0,63,2.2,17.03,0.2,1.35,0,0,0.0,0.0,0,17,2.2,14.65,0,0,0.0,0.0,0,5,0.62,0.25,0,2,0.12,0,0,0.0,0,0,0.0,0,22,0.0,0,0.0,0,0.0,0.0,1307,2,10.0,63.03,0.0,50.4,0.0,15,3,8,0,0.0
2013,7,43959,1077,0,0,11.63,3.41,1,1,0,1,14,1,12.0,21,3.12,27.87,1.27,8.47,0,1,0.0,0.0,0,6,2.44,16.27,0,0,0.0,0.0,0,4,0.29,0.11,6,0,0.0,6,3,0.18,6,0,0.0,6,9,0.0,0,0.0,0,0.0,0.0,1307,1,12.0,60.9,0.0,34.72,0.0,7,0,5,0,0.0
2013,7,112037,2017,0,1,10.59,6.71,1,1,0,1,25,1,6.0,16,2.99,20.13,0.6,3.43,1,0,0.0,0.0,1,10,1.56,10.42,1,0,0.0,0.0,1,63,3.72,0.06,1,20,1.2,1,42,2.52,1,0,0.0,1,12,0.0,2,0.0,0,0.0,0.0,1307,3,13.25,95.5,0.0,73.32,0.0,219,78,140,0,0.0
2013,7,120236,2016,0,0,59.71,8.01,1,1,0,1,23,1,36.03,31,3.59,14.63,1.63,5.67,1,2,1.04,3.6,1,1,0.15,1.0,1,21,2.95,12.63,1,53,4.42,0.11,0,0,0.0,0,10,0.6,0,40,3.6,0,21,0.27,14,0.27,0,0.0,0.0,1307,4,60.03,87.98,3.6,48.13,24.73,89,0,26,56,0.0
2013,7,130967,1812,0,0,20.18,27.18,1,1,0,0,35,0,0.0,76,25.62,96.15,2.81,9.75,0,25,11.57,40.1,0,0,0.0,0.0,0,45,19.09,72.65,0,17,1.56,0.11,0,0,0.0,0,1,0.06,0,13,1.17,0,5,0.0,5,0.0,0,0.0,0.0,1307,8,96.075,550.6,45.03,274.4,92.18,111,1,83,20,0.0
2013,7,268688,1897,0,3,2.32,2.02,1,1,0,0,1307,0,0.0,20,2.02,15.97,0.65,4.3,5,0,0.0,0.0,5,7,1.19,7.95,5,0,0.0,0.0,5,2,0.0,0.0,3,0,0.0,3,2,0.0,3,0,0.0,3,13,0.0,2,0.0,0,0.0,0.0,1307,0,0.0,38.03,0.0,22.55,0.0,4,0,4,0,0.0
2013,7,306081,1596,0,4,10.56,0.15,1,0,0,0,1307,0,0.0,32,0.15,1.0,0.15,1.0,4,0,0.0,0.0,4,1,0.15,1.0,4,2,0.0,0.0,4,0,0.0,0.0,41,0,0.0,41,0,0.0,41,0,0.0,41,11,0.09,8,0.09,0,0.0,0.0,1307,0,0.0,8.57,0.0,5.68,0.0,3,0,3,0,0.0
2013,7,306680,1546,0,0,2.41,0.57,1,1,0,0,1307,0,0.0,11,0.45,5.0,0.15,1.23,0,0,0.0,0.0,0,4,0.3,2.0,0,0,0.0,0.0,0,2,0.12,0.06,6,0,0.0,6,2,0.12,6,0,0.0,6,11,0.0,2,0.0,0,0.0,0.0,1307,0,0.0,7.0,0.0,4.0,0.0,6,0,6,0,0.0
2013,7,323255,1505,0,20,22.0,0.15,1,0,0,0,1307,0,0.0,2,0.15,1.0,0.15,1.0,20,0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,68,0,0.0,68,0,0.0,68,0,0.0,68,7,0.0,7,0.0,0,0.0,0.0,1307,0,0.0,3.0,0.0,0.0,0.0,1,0,1,0,0.0
2013,7,328039,1465,0,4,6.44,2.63,1,0,0,0,1307,0,0.0,11,2.63,17.53,0.87,5.82,4,0,0.0,0.0,4,5,0.45,3.0,4,0,0.0,0.0,4,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,11,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,71.0,0.0,21.78,0.0,0,0,0,0,0.0
2013,7,397445,428,0,2,8.16,2.22,1,1,0,0,34,0,0.0,11,0.15,1.15,0.15,1.0,12,0,0.0,0.0,12,1,0.15,1.0,12,4,0.0,0.0,12,34,2.07,0.09,2,0,0.0,2,30,1.8,2,3,0.27,2,20,0.18,11,0.18,0,0.0,0.0,1307,1,12.0,3.85,0.0,3.0,0.0,299,3,286,3,0.0
2013,7,401912,952,0,0,0.44,5.55,1,0,0,0,1307,0,0.0,15,5.55,37.0,1.83,12.18,0,0,0.0,0.0,0,7,4.56,30.4,0,0,0.0,0.0,0,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,10,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,41.53,0.0,31.83,0.0,0,0,0,0,0.0
2013,7,413912,750,0,1,7.34,13.58,1,1,0,1,14,1,10.0,68,5.8,41.55,1.83,12.2,1,4,0.0,0.0,1,33,5.55,36.98,1,4,0.0,0.0,1,113,7.78,0.25,13,6,0.36,13,101,6.06,13,0,0.0,13,12,0.0,3,0.0,0,0.0,0.0,1307,25,86.29,41.55,0.0,36.98,0.0,1676,18,1239,0,0.0
2013,7,439190,15916,0,1307,0.0,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,445784,616,0,1,12.82,6.84,1,1,0,1,27,1,15.0,65,5.82,39.1,0.36,2.4,1,0,0.0,0.0,1,47,5.77,38.48,1,1,0.05,0.62,1,20,1.02,0.06,2,2,0.12,2,15,0.9,2,0,0.0,2,33,0.27,18,0.27,0,0.0,0.0,1307,3,45.0,138.25,0.0,137.63,0.62,246,7,230,0,0.0
2013,7,977726,403,0,0,19.25,10.07,1,1,0,1,7,1,12.0,63,7.79,59.6,1.08,7.2,0,0,0.0,0.0,0,44,7.33,53.75,0,0,0.0,0.0,0,40,2.28,0.06,0,12,0.72,0,26,1.56,0,0,0.0,0,15,0.0,2,0.0,0,0.0,0.0,1307,3,29.0,114.67,0.0,103.05,0.0,155,50,102,0,0.0
2013,7,993693,255,0,0,1.99,20.96,1,1,0,1,5,4,20.0,109,20.54,143.82,1.61,10.75,0,0,0.0,0.0,0,64,18.01,120.03,0,0,0.0,0.0,0,15,0.42,0.06,5,6,0.36,5,9,0.06,5,0,0.0,5,7,0.0,0,0.0,0,0.0,0.0,1307,14,80.0,571.13,0.0,450.03,0.0,81,67,14,0,0.0
2013,7,994013,324,0,0,32.56,5.41,1,1,0,1,5,2,30.02,67,5.11,51.35,1.24,8.25,0,0,0.0,0.0,0,27,2.71,18.08,0,0,0.0,0.0,0,7,0.3,0.06,15,0,0.0,15,5,0.3,15,0,0.0,15,13,0.0,0,0.0,0,0.0,0.0,1307,8,65.915,314.12,0.0,181.5,0.0,32,0,24,0,0.0
2013,7,1034296,15916,0,85,0.0,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,85,0,0.0,0.0,85,0,0.0,0.0,85,0,0.0,0.0,85,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,1108422,30,1,0,9.89,5.11,1,1,0,1,30,1,15.0,41,2.77,22.1,0.27,3.65,0,0,0.0,0.0,0,23,2.77,18.45,0,0,0.0,0.0,0,39,2.34,0.06,2,0,0.0,2,39,2.34,2,0,0.0,2,22,0.0,0,0.0,0,0.0,0.0,1307,3,15.0,22.1,0.0,18.45,0.0,39,0,39,0,0.0
2013,7,1109320,62,0,0,0.03,112.46,1,1,1,1,4,3,60.03,65,2.71,18.78,0.6,3.97,0,0,0.0,0.0,0,11,2.15,14.35,0,0,0.0,0.0,0,652,29.7,0.06,0,174,1.92,0,475,27.78,0,0,0.0,0,31,0.0,0,0.0,1201,338.22,80.05,0,14,123.06,45.72,0.0,26.32,0.0,1562,297,1258,0,338.22
2013,7,1120809,15916,0,1307,0.0,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,1139908,208,0,13,4.15,3.27,1,1,0,1,19,1,4.0,25,1.86,14.83,0.71,2.47,13,3,1.12,3.87,13,3,0.46,3.03,13,14,1.41,7.32,13,18,1.41,0.09,16,0,0.0,16,7,0.42,16,11,0.99,16,4,0.0,3,0.0,0,0.0,0.0,47,2,8.0,44.25,3.87,25.03,7.32,24,0,13,11,0.62
2013,7,1171691,2,1,0,26.04,1.77,1,1,0,1,1,2,27.02,30,1.77,45.28,0.47,6.03,0,0,0.0,0.0,0,4,1.62,10.8,0,0,0.0,0.0,0,38,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.0,0,0.0,0,0.0,0.0,1307,4,27.02,45.28,0.0,10.8,0.0,38,0,0,0,0.0
2013,7,10067,835,0,1,16.28,4.41,1,1,0,0,48,0,0.0,27,2.85,20.58,0.15,1.27,2,0,0.0,0.0,2,20,2.85,19.0,2,0,0.0,0.0,2,27,1.56,0.06,1,0,0.0,1,26,1.56,1,0,0.0,1,11,0.0,0,0.0,0,0.0,0.0,1307,1,12.0,37.17,0.0,35.58,0.0,41,0,40,0,0.0
2013,7,12987,950,0,0,8.17,29.85,1,1,0,1,3,2,23.03,79,27.15,154.23,3.82,13.27,0,22,16.49,57.18,0,24,5.56,44.0,0,32,16.62,58.75,0,38,2.7,0.09,0,0,0.0,0,0,0.0,0,30,2.7,0,26,0.09,19,0.09,0,0.0,0.0,74,14,69.04,268.22,92.7,81.0,103.72,86,0,0,64,0.3
2013,7,28651,1033,0,0,10.61,6.09,1,1,0,1,20,2,11.0,38,3.63,27.57,0.8,5.33,0,0,0.0,0.0,0,26,3.47,23.1,0,0,0.0,0.0,0,41,2.46,0.06,0,10,0.6,0,31,1.86,0,0,0.0,0,14,0.0,3,0.0,0,0.0,0.0,1307,6,26.5,97.95,0.0,64.02,0.0,118,24,94,0,0.0
2013,7,30204,1051,0,10,7.14,0.12,1,1,0,0,63,0,0.0,3,0.0,0.78,0.0,0.62,26,0,0.0,0.0,26,0,0.0,0.0,26,0,0.0,0.0,26,2,0.12,0.06,10,0,0.0,10,2,0.12,10,0,0.0,10,8,0.0,0,0.0,0,0.0,0.0,1307,1,6.0,15.23,0.0,9.67,0.0,9,0,9,0,0.0
2013,7,41513,949,0,0,3.4,6.47,1,1,0,0,33,0,0.0,6,0.0,2.02,0.0,0.63,1,0,0.0,0.0,1,0,0.0,0.0,1,2,0.0,0.0,1,36,6.47,0.55,0,0,0.0,0,15,0.9,0,21,5.57,0,17,0.09,15,0.09,0,0.0,0.0,1307,2,18.0,6.9,0.0,0.0,0.0,236,0,215,21,0.0
2013,7,61666,2017,0,0,0.0,0.0,1,0,0,0,54,0,0.0,28,0.0,1.92,0.0,1.38,0,0,0.0,0.0,0,5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,48,0,0.0,48,0,0.0,48,0,0.0,48,12,0.0,0,0.0,0,0.0,0.0,1307,5,20.005,139.07,0.0,117.8,0.0,81,0,28,0,0.0
2013,7,69403,2016,0,2,4.92,0.99,1,1,0,0,45,0,0.0,7,0.9,5.08,0.51,2.05,2,0,0.0,0.0,2,1,0.15,1.0,2,2,0.23,1.57,2,1,0.09,0.09,18,0,0.0,18,0,0.0,18,1,0.09,18,16,0.0,2,0.0,0,0.0,0.0,1307,1,6.0,24.02,0.0,16.13,1.57,22,1,8,1,0.0
2013,7,101646,2017,0,4,0.0,17.21,1,1,0,1,12,1,12.0,95,16.97,116.65,1.05,6.98,4,0,0.0,0.0,4,87,16.35,109.0,4,0,0.0,0.0,4,4,0.24,0.06,4,0,0.0,4,4,0.24,4,0,0.0,4,30,0.0,0,0.0,0,0.0,0.0,1307,3,36.0,217.6,0.0,201.67,0.0,8,0,8,0,0.0
2013,7,164273,2012,0,0,6.39,6.78,1,1,0,0,47,0,0.0,24,4.71,26.7,0.46,2.55,0,0,0.0,0.0,0,21,4.35,24.15,0,0,0.0,0.0,0,23,2.07,0.09,0,0,0.0,0,23,2.07,0,0,0.0,0,10,0.0,0,0.0,0,0.0,0.0,1307,2,12.0,48.42,0.0,44.38,0.0,70,0,68,0,0.0
2013,7,167511,2017,0,1,36.9,0.12,1,1,0,0,1307,0,0.0,19,0.0,13.48,0.0,2.48,1,0,0.0,0.0,1,4,0.0,0.0,1,0,0.0,0.0,1,4,0.12,0.06,11,0,0.0,11,2,0.12,11,0,0.0,11,11,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,36.7,0.0,0.0,0.0,8,0,3,0,0.0
2013,7,242521,1918,0,0,11.53,2.38,1,1,0,0,1307,0,0.0,44,0.34,2.23,0.19,1.23,0,0,0.0,0.0,0,31,0.34,2.23,0,0,0.0,0.0,0,35,2.04,0.06,0,0,0.0,0,34,2.04,0,0,0.0,0,12,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,12.28,0.0,12.28,0.0,178,0,176,0,0.0
2013,7,307003,1510,0,0,0.0,9.53,1,1,0,1,18,1,6.0,74,8.21,56.85,1.68,11.18,0,0,0.0,0.0,0,38,6.49,43.27,0,3,0.05,0.55,0,21,1.32,0.09,0,1,0.06,0,18,1.08,0,2,0.18,0,15,0.0,2,0.0,0,0.0,0.0,1307,3,18.005,98.13,0.0,82.15,0.55,81,3,34,11,0.0
2013,7,309363,1457,0,0,11.98,8.77,1,1,0,1,4,1,12.0,37,5.6,39.15,0.74,4.22,0,0,0.0,0.0,0,21,3.74,24.92,0,8,1.86,6.43,0,45,3.17,0.11,0,0,0.0,0,26,1.56,0,13,1.17,0,19,0.0,3,0.0,0,0.0,0.0,1307,1,12.0,76.33,0.0,45.6,6.43,82,0,63,13,0.0
